CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,Open_Year,Open_Month,Open_Day,Open_Hour,Open_Weekday
SBA000607,application,Server Based Application,WBS000263,IM0043078,Closed,5,5,5.0,0.703324741,incident,KM0001105,closed,1.0,2014-03-12 14:13:00,2014-03-19 09:30:00,2014-03-19 09:30:00,4778361111.0,Other,1.0,SD0132619,2014,3,12,14,2
SBA000630,application,Server Based Application,WBS000070,IM0043079,Closed,3,3,3.0,0.459575857,incident,KM0000606,closed,3.0,2014-03-12 14:21:00,2014-03-12 15:48:00,2014-03-12 15:48:00,1447222222.0,Other,1.0,SD0132628,2014,3,12,14,2
SBA000131,application,Server Based Application,WBS000023,IM0043080,Closed,3,4,3.0,0.940000615,incident,KM0000283,closed,0.0,2014-03-12 14:27:00,2014-03-12 14:36:00,2014-03-12 14:36:00,15.0,User error,1.0,SD0132634,2014,3,12,14,2
SUB000465,subapplication,Web Based Application,WBS000073,IM0043081,Closed,4,4,4.0,0.424383745,incident,KM0000778,closed,0.0,2014-03-12 14:55:00,2014-03-12 15:47:00,2014-03-12 15:47:00,8675.0,Other,1.0,SD0132645,2014,3,12,14,2
SBA000461,application,Server Based Application,WBS000073,IM0043082,Closed,4,4,4.0,0.32579313,incident,KM0002231,closed,1.0,2014-03-12 14:57:00,2014-03-13 14:42:00,2014-03-13 14:42:00,1025305556.0,User manual not used,1.0,SD0132654,2014,3,12,14,2
SBA000747,application,Server Based Application,WBS000326,IM0043083,Closed,3,3,3.0,0.117275059,incident,KM0001490,closed,0.0,2014-03-12 15:07:00,2014-03-12 16:13:00,2014-03-12 16:13:00,1114722222.0,No error - works as designed,1.0,SD0132659,2014,3,12,15,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043084,Closed,3,3,3.0,0.458695469,incident,KM0000741,closed,1.0,2014-03-12 15:09:00,2014-03-13 08:54:00,2014-03-13 08:54:00,4250555556.0,User manual not used,1.0,SD0132658,2014,3,12,15,2
DTA000019,application,Desktop Application,WBS000093,IM0043085,Closed,4,4,4.0,0.126064719,incident,KM0001336,closed,8.0,2014-03-12 15:32:00,2014-03-14 07:15:00,2014-03-14 07:15:00,1295333333.0,Other,1.0,SD0132670,2014,3,12,15,2
DTA000025,application,Desktop Application,WBS000330,IM0043086,Closed,5,5,5.0,0.134409236,request for information,KM0000897,closed,0.0,2014-03-12 15:43:00,2014-03-13 10:49:00,2014-03-13 10:49:00,5595277778.0,No error - works as designed,1.0,SD0132675,2014,3,12,15,2
SAN000182,storage,SAN,WBS000128,IM0043087,Closed,4,4,4.0,0.3084912,incident,KM0002126,closed,0.0,2014-03-12 15:46:00,2014-03-24 09:03:00,2014-03-24 09:03:00,7728222222.0,Other,1.0,SD0132754,2014,3,12,15,2
WBA000018,application,Web Based Application,WBS000073,IM0043088,Closed,4,4,4.0,0.561254714,incident,KM0000720,closed,0.0,2014-03-12 15:50:00,2014-03-13 08:14:00,2014-03-13 08:14:00,2903055556.0,No error - works as designed,1.0,SD0132751,2014,3,12,15,2
SBA000017,application,Server Based Application,WBS000099,IM0043089,Closed,4,4,4.0,0.401014268,incident,KM0000224,closed,0.0,2014-03-12 15:52:00,2014-03-12 16:26:00,2014-03-12 16:26:00,543333333.0,User error,1.0,SD0132753,2014,3,12,15,2
SBA000462,application,Server Based Application,WBS000073,IM0043090,Closed,4,4,4.0,0.260284739,incident,KM0001786,closed,0.0,2014-03-12 15:55:00,2014-03-12 16:18:00,2014-03-12 16:18:00,393055556.0,Operator error,1.0,SD0132755,2014,3,12,15,2
SBA000462,application,Server Based Application,WBS000073,IM0043091,Closed,4,4,4.0,0.530017268,incident,KM0001786,closed,0.0,2014-03-12 15:55:00,2014-03-12 16:15:00,2014-03-12 16:15:00,330833333.0,Operator error,1.0,SD0132757,2014,3,12,15,2
WBA000144,application,Web Based Application,WBS000318,IM0043092,Closed,4,4,4.0,0.810554779,incident,KM0000846,closed,0.0,2014-03-12 16:03:00,2014-03-13 07:59:00,2014-03-13 07:59:00,24325.0,User manual not used,1.0,SD0132758,2014,3,12,16,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043093,Closed,4,4,4.0,0.598716428,incident,KM0002041,closed,0.0,2014-03-12 16:18:00,2014-03-12 16:21:00,2014-03-12 16:21:00,55555556.0,Software,1.0,SD0132766,2014,3,12,16,2
SUB000521,subapplication,Web Based Application,WBS000073,IM0043094,Closed,4,4,4.0,0.819894537,incident,KM0000813,closed,0.0,2014-03-12 16:21:00,2014-03-14 16:37:00,2014-03-14 16:37:00,3512777778.0,Other,1.0,SD0132768,2014,3,12,16,2
SUB000424,subapplication,Web Based Application,WBS000073,IM0043095,Closed,4,4,4.0,0.998523773,incident,KM0002331,closed,0.0,2014-03-12 16:32:00,2014-03-18 07:25:00,2014-03-18 07:25:00,3468611111.0,Data,2.0,#MULTIVALUE,2014,3,12,16,2
SBA000017,application,Server Based Application,WBS000099,IM0043096,Closed,3,3,3.0,0.381366628,incident,KM0000480,closed,0.0,2014-03-12 12:39:00,2014-03-12 13:11:00,2014-03-12 13:11:00,538333333.0,Operator error,1.0,SD0132454,2014,3,12,12,2
DSK000006,computer,Desktop,WBS000091,IM0043097,Closed,5,5,5.0,0.751477457,incident,KM0001446,closed,0.0,2014-03-12 13:01:00,2014-03-17 08:50:00,2014-03-17 08:50:00,2731166667.0,Hardware,1.0,SD0132457,2014,3,12,13,2
SBA000805,application,Server Based Application,WBS000016,IM0043098,Closed,3,3,3.0,0.256121942,incident,KM0000938,closed,0.0,2014-03-12 13:03:00,2014-03-12 13:04:00,2014-03-12 13:04:00,28333333.0,Hardware,1.0,SD0132455,2014,3,12,13,2
SBA000017,application,Server Based Application,WBS000099,IM0043099,Closed,3,3,3.0,0.453569596,incident,KM0000480,closed,1.0,2014-03-12 13:07:00,,2014-03-12 13:09:00,44166667.0,User error,1.0,SD0132459,2014,3,12,13,2
SBA000288,application,Server Based Application,WBS000191,IM0043100,Closed,4,4,4.0,0.40226238,incident,KM0000263,closed,0.0,2014-03-12 13:16:00,2014-03-18 16:26:00,2014-03-18 16:26:00,628888889.0,Software,1.0,SD0132463,2014,3,12,13,2
SBA000063,application,Server Based Application,WBS000264,IM0043101,Closed,5,5,5.0,0.343438219,incident,KM0001622,closed,0.0,2014-03-12 13:22:00,2014-03-12 14:02:00,2014-03-12 14:03:00,478333333.0,Other,1.0,SD0132465,2014,3,12,13,2
SUB000508,subapplication,Web Based Application,WBS000162,IM0043102,Closed,3,3,3.0,0.925707359,incident,KM0000553,closed,0.0,2014-03-12 13:26:00,2014-03-12 15:20:00,2014-03-12 15:20:00,1910833333.0,Other,1.0,SD0132468,2014,3,12,13,2
SBA000805,application,Server Based Application,WBS000016,IM0043103,Closed,3,3,3.0,0.128561233,incident,KM0000938,closed,0.0,2014-03-12 13:30:00,2014-03-12 13:41:00,2014-03-12 13:41:00,188055556.0,Hardware,1.0,SD0132469,2014,3,12,13,2
SBA000607,application,Server Based Application,WBS000263,IM0043104,Closed,4,4,4.0,0.676545866,incident,KM0001106,closed,1.0,2014-03-12 13:46:00,2014-03-18 11:10:00,2014-03-18 11:10:00,3940472222.0,Other,1.0,SD0132474,2014,3,12,13,2
SBA000607,application,Server Based Application,WBS000263,IM0043105,Closed,4,4,4.0,0.702978448,incident,KM0001106,closed,5.0,2014-03-12 13:51:00,2014-03-19 09:20:00,2014-03-19 09:20:00,4799666667.0,Operator error,1.0,SD0132476,2014,3,12,13,2
WBA000058,application,Web Based Application,WBS000073,IM0043106,Closed,4,4,4.0,0.38996055,incident,KM0001685,closed,0.0,2014-03-12 13:56:00,2014-03-12 14:22:00,2014-03-12 14:22:00,421111111.0,Other,1.0,SD0132480,2014,3,12,13,2
LAP000017,computer,Laptop,WBS000091,IM0043107,Closed,4,4,4.0,0.391453384,incident,KM0001019,closed,2.0,2014-03-12 13:57:00,2014-03-26 14:39:00,2014-03-26 14:40:00,3101861111.0,Hardware,1.0,SD0132479,2014,3,12,13,2
WBA000144,application,Web Based Application,WBS000318,IM0043108,Closed,3,3,3.0,0.642529616,incident,KM0000844,closed,17.0,2014-03-12 14:00:00,2014-03-25 12:32:00,2014-03-25 12:32:00,6643416667.0,No error - works as designed,3.0,#MULTIVALUE,2014,3,12,14,2
SUB000535,subapplication,Web Based Application,WBS000066,IM0043109,Closed,5,5,5.0,0.527194609,incident,KM0000928,closed,0.0,2014-03-12 14:03:00,2014-03-12 14:11:00,2014-03-12 14:11:00,137222222.0,Other,1.0,SD0132483,2014,3,12,14,2
SBA000759,application,Server Based Application,WBS000296,IM0043110,Closed,4,4,4.0,0.443482352,request for information,KM0001711,closed,1.0,2014-03-12 14:05:00,2014-03-31 15:26:00,2014-03-31 15:26:00,2491472222.0,Other,1.0,SD0132486,2014,3,12,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043111,Closed,4,4,4.0,0.490236264,incident,KM0002041,closed,0.0,2014-03-12 14:06:00,2014-03-12 14:11:00,2014-03-12 14:11:00,84166667.0,Software,1.0,SD0132485,2014,3,12,14,2
WBA000011,application,Web Based Application,WBS000152,IM0043112,Closed,5,5,5.0,0.330130735,incident,KM0000075,closed,1.0,2014-03-12 14:15:00,2014-03-12 15:53:00,2014-03-12 15:53:00,1636944444.0,No error - works as designed,1.0,SD0132487,2014,3,12,14,2
SBA000436,application,Server Based Application,WBS000270,IM0043113,Closed,4,4,4.0,0.778551038,incident,KM0000638,closed,12.0,2014-03-12 14:18:00,2014-03-18 14:16:00,2014-03-18 14:16:00,3324333333.0,Data,2.0,#MULTIVALUE,2014,3,12,14,2
DTA000616,application,Desktop Application,WBS000089,IM0043114,Closed,5,5,5.0,0.510302479,incident,KM0001444,closed,1.0,2014-03-12 14:27:00,2014-03-13 15:24:00,2014-03-13 15:24:00,6150555556.0,Hardware,1.0,SD0132495,2014,3,12,14,2
SBA000263,application,Server Based Application,WBS000072,IM0043115,Closed,4,4,4.0,0.188436694,request for information,KM0000244,closed,2.0,2014-03-12 14:27:00,2014-03-19 16:41:00,2014-03-19 16:41:00,5472805556.0,Other,1.0,SD0132497,2014,3,12,14,2
DTA000616,application,Desktop Application,WBS000089,IM0043116,Closed,5,5,5.0,0.167216602,incident,KM0002218,closed,0.0,2014-03-12 14:35:00,2014-03-14 10:30:00,2014-03-14 10:30:00,1691111111.0,Software,1.0,SD0132498,2014,3,12,14,2
SBA000834,application,Server Based Application,WBS000223,IM0043117,Closed,4,4,4.0,0.093433741,incident,KM0000979,closed,0.0,2014-03-12 14:38:00,2014-03-18 10:18:00,2014-03-18 10:18:00,3766277778.0,Software,1.0,SD0132501,2014,3,12,14,2
SAN000182,storage,SAN,WBS000128,IM0043118,Closed,4,4,4.0,0.039507998,incident,KM0002125,closed,0.0,2014-03-12 14:41:00,2014-03-17 07:52:00,2014-03-17 07:52:00,2468166667.0,Other,1.0,SD0132505,2014,3,12,14,2
WBA000107,application,Web Based Application,WBS000162,IM0043119,Closed,5,5,5.0,0.138276529,incident,KM0002204,closed,2.0,2014-03-12 14:46:00,2014-03-17 10:54:00,2014-03-17 10:54:00,2762611111.0,Software,1.0,SD0132493,2014,3,12,14,2
WBA000124,application,Web Based Application,WBS000088,IM0043120,Closed,4,4,4.0,0.070082736,incident,KM0000611,closed,2.0,2014-03-12 14:47:00,2014-03-12 15:18:00,2014-03-12 15:18:00,508055556.0,Software,1.0,SD0132506,2014,3,12,14,2
SBA000263,application,Server Based Application,WBS000072,IM0043121,Closed,5,5,5.0,0.534085598,request for information,KM0001807,closed,2.0,2014-03-12 15:03:00,2014-03-14 09:32:00,2014-03-14 09:32:00,1537388889.0,Other,1.0,SD0132512,2014,3,12,15,2
SBA000263,application,Server Based Application,WBS000072,IM0043122,Closed,5,5,5.0,0.549393606,request for information,KM0000245,closed,2.0,2014-03-12 15:06:00,2014-03-28 11:05:00,2014-03-28 11:06:00,1219844444.0,Other,1.0,SD0132514,2014,3,12,15,2
SBA000609,application,Server Based Application,WBS000263,IM0043123,Closed,5,5,5.0,0.858800569,request for information,KM0001825,closed,2.0,2014-03-12 15:23:00,2014-03-12 16:07:00,2014-03-12 16:08:00,7425.0,Other,1.0,SD0132517,2014,3,12,15,2
WBA000103,application,Web Based Application,WBS000073,IM0043124,Closed,4,4,4.0,0.010326533,incident,KM0001624,closed,0.0,2014-03-12 15:47:00,2014-03-12 16:21:00,2014-03-12 16:21:00,573888889.0,Software,1.0,SD0132521,2014,3,12,15,2
SBA000462,application,Server Based Application,WBS000073,IM0043125,Closed,4,4,4.0,0.986129771,incident,KM0001363,closed,0.0,2014-03-12 16:11:00,2014-03-12 16:27:00,2014-03-12 16:27:00,263055556.0,Operator error,1.0,SD0132910,2014,3,12,16,2
SBA000357,application,Server Based Application,WBS000329,IM0043126,Closed,4,4,4.0,0.540394529,incident,KM0002014,closed,1.0,2014-03-12 16:33:00,2014-03-13 09:03:00,2014-03-13 09:05:00,3035277778.0,User error,1.0,SD0132913,2014,3,12,16,2
SBA000461,application,Server Based Application,WBS000073,IM0043127,Closed,4,4,4.0,0.814854765,incident,KM0001179,closed,2.0,2014-03-12 16:54:00,2014-03-19 10:20:00,2014-03-19 10:20:00,1530194444.0,Other,2.0,#MULTIVALUE,2014,3,12,16,2
WBA000011,application,Web Based Application,WBS000152,IM0043128,Closed,5,5,5.0,0.006163307,incident,KM0001724,closed,1.0,2014-03-12 17:07:00,2014-03-12 17:56:00,2014-03-12 17:56:00,822222222.0,Other,1.0,SD0132855,2014,3,12,17,2
WBA000133,application,Web Based Application,WBS000073,IM0043130,Closed,4,4,4.0,0.854983953,incident,KM0002206,closed,0.0,2014-03-12 18:56:00,2014-03-13 07:47:00,2014-03-13 07:47:00,294166667.0,Data,1.0,SD0132927,2014,3,12,18,2
LAP001228,computer,Laptop,WBS000091,IM0043131,Closed,5,5,5.0,0.422726849,incident,KM0000318,closed,3.0,2014-03-12 22:58:00,2014-03-17 13:11:00,2014-03-17 13:11:00,2668638889.0,Hardware,1.0,SD0132929,2014,3,12,22,2
LSR000160,computer,Linux Server,WBS000161,IM0043133,Closed,5,5,5.0,0.429053294,incident,KM0000571,closed,0.0,2014-03-13 08:21:00,,2014-03-13 15:38:00,7278611111.0,Other,1.0,SD0132943,2014,3,13,8,3
WBA000133,application,Web Based Application,WBS000073,IM0043134,Closed,5,5,5.0,0.426046535,incident,KM0000806,closed,0.0,2014-03-13 08:35:00,2014-03-31 09:54:00,2014-03-31 09:54:00,2611777778.0,Other,1.0,SD0132941,2014,3,13,8,3
SWT000342,networkcomponents,Switch,WBS000281,IM0043135,Closed,3,3,3.0,0.573881966,incident,KM0000879,closed,0.0,2014-03-13 08:47:00,2014-03-13 09:15:00,2014-03-13 09:15:00,459722222.0,Data,1.0,SD0132952,2014,3,13,8,3
DTA000616,application,Desktop Application,WBS000089,IM0043136,Closed,5,5,5.0,0.28082983,incident,KM0002217,closed,0.0,2014-03-12 13:34:00,2014-03-13 11:44:00,2014-03-13 11:44:00,11388889.0,Other,1.0,SD0132417,2014,3,12,13,2
SUB000535,subapplication,Web Based Application,WBS000066,IM0043137,Closed,5,5,5.0,0.1016734,incident,KM0000928,closed,0.0,2014-03-12 13:38:00,2014-03-12 14:09:00,2014-03-12 14:10:00,519722222.0,Other,1.0,SD0132424,2014,3,12,13,2
WBA000148,application,Web Based Application,WBS000172,IM0043138,Closed,5,5,5.0,0.047879456,incident,KM0002278,closed,0.0,2014-03-12 13:39:00,2014-03-12 13:53:00,2014-03-12 13:53:00,221666667.0,Other,1.0,SD0132421,2014,3,12,13,2
SBA000035,application,Server Based Application,WBS000007,IM0043139,Closed,4,4,4.0,0.572697905,incident,KM0000043,closed,0.0,2014-03-12 13:56:00,2014-03-28 14:36:00,2014-03-28 14:36:00,2899444444.0,Software,1.0,SD0132435,2014,3,12,13,2
SUB000535,subapplication,Web Based Application,WBS000066,IM0043140,Closed,5,5,5.0,0.08353847,incident,KM0000928,closed,0.0,2014-03-12 14:03:00,2014-03-13 08:08:00,2014-03-13 08:08:00,166944444.0,Software,1.0,SD0132433,2014,3,12,14,2
WBA000103,application,Web Based Application,WBS000073,IM0043141,Closed,4,4,4.0,0.359697641,incident,KM0001624,closed,0.0,2014-03-12 14:12:00,2014-03-12 14:30:00,2014-03-12 14:30:00,3025.0,Software,1.0,SD0132442,2014,3,12,14,2
DTA000031,application,Desktop Application,WBS000330,IM0043142,Closed,5,5,5.0,0.74535157,incident,KM0002029,closed,3.0,2014-03-12 14:14:00,2014-03-17 15:16:00,2014-03-17 15:17:00,3254833333.0,No error - works as designed,1.0,SD0132440,2014,3,12,14,2
SBA000459,application,Server Based Application,WBS000073,IM0043143,Closed,4,4,4.0,0.781025271,incident,KM0002345,closed,0.0,2014-03-12 14:22:00,2014-03-12 14:30:00,2014-03-12 14:30:00,146666667.0,Software,1.0,SD0132677,2014,3,12,14,2
SUB000521,subapplication,Web Based Application,WBS000073,IM0043144,Closed,4,4,4.0,0.548185487,incident,KM0001496,closed,0.0,2014-03-12 14:32:00,2014-03-12 15:26:00,2014-03-12 15:26:00,911111111.0,Other,2.0,#MULTIVALUE,2014,3,12,14,2
WBA000058,application,Web Based Application,WBS000073,IM0043145,Closed,4,4,4.0,0.093963954,incident,KM0000819,closed,0.0,2014-03-12 14:35:00,2014-03-13 11:00:00,2014-03-13 11:00:00,6923055556.0,Software,1.0,SD0132682,2014,3,12,14,2
LAP000007,computer,Laptop,WBS000091,IM0043146,Closed,5,5,5.0,0.907923344,incident,KM0001444,closed,1.0,2014-03-12 14:36:00,2014-03-13 15:04:00,2014-03-13 15:04:00,5828611111.0,Hardware,1.0,SD0132685,2014,3,12,14,2
DTA000057,application,Desktop Application,WBS000094,IM0043147,Closed,5,5,5.0,0.68065379,incident,KM0001655,closed,0.0,2014-03-12 14:45:00,2014-03-13 08:43:00,2014-03-13 08:43:00,4478333333.0,Software,1.0,SD0132681,2014,3,12,14,2
SBA000088,application,Server Based Application,WBS000017,IM0043148,Closed,4,4,4.0,0.13057698,incident,KM0000096,closed,0.0,2014-03-12 14:49:00,2014-03-14 08:47:00,2014-03-14 08:47:00,6075.0,No error - works as designed,1.0,SD0132686,2014,3,12,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043149,Closed,4,4,4.0,0.918980667,incident,KM0001521,closed,0.0,2014-03-12 14:58:00,2014-03-13 14:14:00,2014-03-13 14:14:00,3071666667.0,Other,2.0,#MULTIVALUE,2014,3,12,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043150,Closed,4,4,4.0,0.150861356,incident,KM0001356,closed,0.0,2014-03-12 15:01:00,2014-03-12 15:18:00,2014-03-12 15:18:00,271944444.0,Other,1.0,SD0132696,2014,3,12,15,2
SBA000263,application,Server Based Application,WBS000072,IM0043151,Closed,5,5,5.0,0.957072361,request for information,KM0002245,closed,2.0,2014-03-12 15:08:00,2014-03-13 09:37:00,2014-03-13 09:37:00,4985277778.0,Other,1.0,SD0132698,2014,3,12,15,2
WBA000103,application,Web Based Application,WBS000073,IM0043152,Closed,4,4,4.0,0.399010869,incident,KM0001624,closed,0.0,2014-03-12 15:10:00,2014-03-12 15:21:00,2014-03-12 15:22:00,184722222.0,Software,1.0,SD0132697,2014,3,12,15,2
WBA000022,application,Web Based Application,WBS000025,IM0043153,Closed,5,5,5.0,0.010383026,request for information,KM0001569,closed,1.0,2014-03-12 15:11:00,2014-03-28 16:33:00,2014-03-28 16:34:00,1273872222.0,Other,1.0,SD0132699,2014,3,12,15,2
WBA000022,application,Web Based Application,WBS000025,IM0043154,Closed,5,5,5.0,0.864027108,request for information,KM0001569,closed,1.0,2014-03-12 15:12:00,2014-03-21 08:03:00,2014-03-21 08:03:00,6634944444.0,Other,1.0,SD0132700,2014,3,12,15,2
SBA000131,application,Server Based Application,WBS000023,IM0043155,Closed,3,4,3.0,0.818295631,incident,KM0000283,closed,0.0,2014-03-12 15:21:00,2014-03-12 15:30:00,2014-03-12 15:30:00,147777778.0,User error,1.0,SD0132704,2014,3,12,15,2
WSR000845,computer,Windows Server,WBS000102,IM0043156,Closed,4,4,4.0,0.291668501,incident,KM0000970,closed,0.0,2014-03-12 15:22:00,2014-03-13 09:10:00,2014-03-13 09:10:00,1895833333.0,Other,1.0,SD0132703,2014,3,12,15,2
SBA000263,application,Server Based Application,WBS000072,IM0043157,Closed,5,5,5.0,0.803909412,request for information,KM0001114,closed,0.0,2014-03-12 15:24:00,2014-03-13 14:11:00,2014-03-13 14:11:00,52222222.0,Other,1.0,SD0132706,2014,3,12,15,2
LAP000008,computer,Laptop,WBS000091,IM0043158,Closed,5,5,5.0,0.167471358,incident,KM0001444,closed,1.0,2014-03-12 15:29:00,2014-03-14 11:56:00,2014-03-14 11:56:00,1745944444.0,Hardware,1.0,SD0132707,2014,3,12,15,2
SBA000154,application,Server Based Application,WBS000027,IM0043159,Closed,4,4,4.0,0.699823719,incident,KM0000156,closed,0.0,2014-03-12 15:31:00,2014-03-13 13:32:00,2014-03-13 13:32:00,33925.0,User error,1.0,SD0132708,2014,3,12,15,2
SBA000263,application,Server Based Application,WBS000072,IM0043160,Closed,5,5,5.0,0.419161339,request for information,KM0002245,closed,0.0,2014-03-12 15:34:00,2014-03-20 10:28:00,2014-03-20 10:28:00,1417527778.0,Other,1.0,SD0132710,2014,3,12,15,2
SBA000427,application,Server Based Application,WBS000307,IM0043161,Closed,3,3,3.0,0.356086509,incident,KM0001350,closed,0.0,2014-03-12 15:48:00,2014-03-12 16:06:00,2014-03-12 16:06:00,303611111.0,Other,1.0,SD0132715,2014,3,12,15,2
SBA000459,application,Server Based Application,WBS000073,IM0043162,Closed,4,4,4.0,0.532059851,incident,KM0002332,closed,0.0,2014-03-12 15:56:00,2014-03-12 16:12:00,2014-03-12 16:12:00,266388889.0,Operator error,1.0,SD0132718,2014,3,12,15,2
WBA000060,application,Web Based Application,WBS000073,IM0043163,Closed,4,4,4.0,0.618321128,incident,KM0000825,closed,0.0,2014-03-12 15:56:00,2014-03-13 10:48:00,2014-03-13 10:48:00,5369444444.0,Software,1.0,SD0132713,2014,3,12,15,2
SAP000005,application,SAP,WBS000271,IM0043164,Closed,5,5,5.0,0.639840861,request for information,KM0002243,closed,2.0,2014-03-12 16:06:00,2014-03-13 08:57:00,2014-03-13 08:57:00,3339166667.0,Other,1.0,SD0132724,2014,3,12,16,2
WBA000122,application,Web Based Application,WBS000298,IM0043165,Closed,5,5,5.0,0.302008188,incident,KM0001548,closed,1.0,2014-03-12 16:10:00,2014-03-13 16:29:00,2014-03-13 16:29:00,1080555556.0,Other,1.0,SD0132722,2014,3,12,16,2
WBA000144,application,Web Based Application,WBS000318,IM0043166,Closed,4,4,4.0,0.685763354,incident,KM0001401,closed,0.0,2014-03-12 16:13:00,2014-03-13 08:01:00,2014-03-13 08:01:00,2301666667.0,Other,1.0,SD0132725,2014,3,12,16,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0043167,Closed,4,4,4.0,0.463180799,incident,KM0001096,closed,1.0,2014-03-12 16:21:00,2014-03-14 08:43:00,2014-03-14 08:43:00,1336916667.0,No error - works as designed,1.0,SD0132727,2014,3,12,16,2
WBA000144,application,Web Based Application,WBS000318,IM0043168,Closed,4,4,4.0,0.331955963,incident,KM0001401,closed,0.0,2014-03-12 16:30:00,2014-03-13 08:17:00,2014-03-13 08:17:00,2276944444.0,User error,1.0,SD0132729,2014,3,12,16,2
